"CD_GEOCMU","areamunic","precclimme","prec2010me","temp2010me","tempclimme"
4219200,39849.5036854,1590.9212642977,1769.1107740767,19.2197434725,19.4867708
4219309,43411.0349995,1811.7044123062,2005.1348286019,17.4536775758,18.0238546499
4219358,43419.0062799,1648.9824831132,2033.7047473543,19.3055122818,19.4402108767
4219408,17606.088575,1646.1747374841,2040.503718547,19.3728098984,19.4684765172
4219507,42818.3084552,2030.1150982188,2066.6402822939,18.5881557919,19.6248376788
4219606,24526.2784252,2005.3343117471,2109.6056035799,18.7092725469,19.6350397612
4219705,33414.7005706,1993.3381637378,2080.0267277751,18.8969801421,19.7674028251
4219853,21806.5538091,1896.3646654325,2032.1853162041,17.9042295266,18.2417601196
4300034,170717.406299,1468.1426432131,1156.4605104953,18.0711241434,18.6144803263
4300059,33158.0899714,1879.466065774,1865.6697557376,18.0329127977,18.551893886
4300109,59634.1630068,1774.4698973568,1871.5684604523,19.4127970865,19.4063051367
4300208,35831.0392413,1916.362464624,1934.482506557,19.3247480778,19.6593466493
4300307,34710.8606981,1849.0583468052,1775.6636317805,20.3698853556,20.2806138417
4300406,848897.775962,1576.8983820135,1521.5203857422,19.4434155551,19.6334961978
4300455,19158.3945851,1911.6970679607,1938.2597940476,19.7847303964,19.989311158
4300471,29880.6259256,1899.6393767953,1797.1295817953,18.5071070368,19.0967331653
4300505,36866.779543,1955.4024158571,1976.5629240846,20.4608482018,20.4350091346
4300554,12877.861204,1837.8628563137,1906.1730363523,18.4266678682,19.1007268259
4300570,8972.01642749,1690.9546840182,1421.4824786454,17.6297317172,18.3481931034
4300604,8105.9396191,1522.2917204903,1548.3575063448,19.8271163293,19.9417913959
4300638,57025.5489653,1515.8136483642,1202.7832261784,18.5216565584,18.7306068581
4300646,10536.7240606,1942.1640558195,1918.5065313518,20.2456128279,20.3546370725
4300661,37545.5448803,1785.2242228365,1847.1305237562,17.3298269031,17.9470636003
4300703,27552.280022,1797.3568665951,1756.6076013718,17.8440230535,18.4026173357
4300802,39654.8329354,1739.2134075755,1474.027645095,17.3537963878,17.9568815714
4300851,59012.8985875,1533.069596793,1219.9668364446,19.1514557256,19.2027426102
4300877,4046.90574243,1609.5241699219,1671.7863769531,17.7780036926,18.9583110809
4300901,38541.534599,1945.4540621873,1982.7345993569,18.5775500186,19.4384312247
4301008,17659.430393,1717.0509265251,1514.2918540706,18.0741924643,18.6574618497
4301057,14179.5175604,,,,
4301073,13919.9726722,1534.9376220703,1198.7296142578,17.9323863983,18.6712608337
4301107,48235.6525326,1519.5339946514,1417.2008722321,19.7179726102,19.4962284559
4301206,35650.6464575,1840.8317479885,1947.8442747591,19.0554226642,19.2714235776
4301305,279528.1541,1408.1324462891,1276.735748291,18.2602286339,18.7219090462
4301404,30644.8673853,1849.0024615331,1942.5586777953,17.9178077027,18.5150207753
4301503,38679.5888674,1898.1699962683,1916.5858417798,19.4277962371,19.6432671017
4301552,17927.1541728,1922.8420633875,1907.354365179,18.1515646569,18.8733322365
4301602,451650.162745,1488.3907165527,1178.2681274414,18.2130537033,18.6836848259
4301636,11984.3212391,,,,
4301651,14160.6372345,1679.4660184054,1384.7687865907,17.7138735552,18.4008592334
4301701,29511.1003591,1938.0584314729,1907.9450903576,18.23131342,19.1741887916
4301750,49342.1021246,1539.9214861449,1346.815104216,19.4405504319,19.3258446234
4301800,59034.7502826,1883.9292824227,1928.8875947899,17.5534492995,17.989159718
4301859,7148.38911384,1940.5920231272,1930.9774740972,19.9712568429,20.3054964786
4301875,113665.87737,,,,
4301909,82992.0167799,1531.8779622046,1367.7282954675,19.6543503998,19.5578773228
4301925,16660.2256303,1944.9663085938,1973.8839111328,18.6235733032,19.4944114685
4301958,6788.9521308,1921.8645698679,1822.4915028838,18.9612740695,19.5025146213
4302006,72859.0480328,1857.4335220811,1966.318664833,18.1169293441,18.8210415503
4302055,14879.6332084,1953.464838794,1928.3994038056,18.9712928735,19.642145748
4302105,43499.526312,1689.3215936476,1229.528017462,17.6893844797,18.2258471103
4302154,21752.9974883,1913.7482196045,1865.1310956716,19.5064260199,19.9673710364
4302204,12095.4118074,1872.7730712891,1809.5618896484,19.8842487335,20.086183548
4302220,77702.5968394,1892.1071825579,1905.3288561527,19.2372960276,19.5046289956
4302238,56198.0863035,1845.7736404471,1867.3433211671,19.1772023169,19.412817264
4302253,10670.7351404,1664.6635742188,1338.4736328125,17.8210258484,18.4701519012
4302303,302929.622589,1734.6642659505,1838.8923746745,15.2720088959,16.5513102214
4302352,9968.74138558,1674.3214668538,1446.2993312187,17.8809719707,18.5274800382
4302378,9903.62739716,1889.0527527524,1874.8346944904,19.6627014933,20.0236437898
4302402,11632.8022245,1612.0856933594,1547.5270996094,18.7821311951,18.9676609039
4302451,29839.2748158,1820.358014823,1846.576575693,18.4783028535,18.8150720398
4302501,177134.626662,1885.8146362305,1934.4387207031,20.6517553329,20.5619220734
4302584,22479.9897688,1915.3029814053,1912.0476470447,19.263776113,19.5485781891
4302600,14403.3893364,1898.6488905885,1881.2526434639,19.6394764971,20.0190313852
4302659,12423.4381115,1611.8651570277,1450.6768734651,18.4877238234,18.8615546874
4302709,84905.7980565,1526.4237670898,1364.783996582,19.3725452423,19.1644716263
4302808,338406.210758,1561.2815348307,1440.3055419922,18.0002009074,18.8150444031
4302907,260069.63964,1662.7651672363,1683.1408386231,19.6273140907,19.5138683319
4303004,417179.210475,1645.2957458496,1605.76953125,18.8741269112,19.0362377167
4303103,5000.23198076,1525.5786132813,1545.2329101563,19.9425201416,20.0091819763
4303202,23394.6385774,1888.8651686897,1892.3204978536,17.5892471556,18.159410399
4303301,28479.3441811,1896.2182200466,1881.4983387088,20.5837768359,20.458804337
4303400,21209.8557806,1950.53519911,1935.9953344219,20.1147674148,20.4013686933
4303509,189217.196363,1542.6270141602,1241.5572509766,19.0525951385,19.0639677048
4303558,15621.7615931,1856.2146232982,1961.5119057957,17.9832812059,18.5164105588
4303608,140058.754001,1708.19140625,1731.4183959961,16.3524794579,17.4990644455
4303673,61409.4730232,1756.7064819336,1671.9827270508,16.8547344208,17.63256073
4303707,24828.2485748,1880.0687110344,1792.2042141661,20.5540060492,20.4681915538
4303806,29590.6977259,1945.9319828511,1832.1033289759,18.5172283012,19.2768825128
4303905,6977.27316662,1634.5498375987,1597.5977181101,18.3304176492,19.0833903135
4304002,24772.5087348,1889.5556249014,1877.4607618318,19.6500675973,20.0147700914
4304101,26589.1833349,1834.9366442685,1875.8870745779,18.679292474,19.210185332
4304200,105788.275879,1753.735376261,1813.7052644369,19.303036089,19.1905663486
4304309,27137.571148,1872.4096060756,1797.9145502429,20.4620460193,20.3751531934
4304358,103402.439386,1468.6624548786,1166.7877179776,18.0580711201,18.6232983136
4304408,29114.3908038,1718.1315141734,1786.0206501846,16.4934742645,18.1681914992
4304507,394011.863482,1543.4429199219,1173.7210449219,17.6484111786,18.5875015259
4304606,14938.0784444,1525.5786132813,1545.2329101563,19.9425201416,20.0091819763
4304614,9354.30637998,1787.8194434205,1727.1961232881,18.3435310087,18.778032746
4304622,60133.2796418,1839.8364567072,1882.6258515742,17.3017559142,17.8368156511
4304630,11302.53542,1670.7977294922,1583.8203125,19.2994117737,19.0521602631
4304655,111118.830792,1874.2400512695,1940.0960083008,19.7012376785,20.0053434372
4304663,87574.9547014,1467.8127493917,1306.4198646021,18.366727777,18.7490760686
4304671,47406.7002556,,,,
4304689,20848.9347755,1611.7770378598,1528.0591418258,18.7672359954,19.1519989003
4304697,8384.53057563,1726.071800671,1532.436153119,18.0814446129,18.6512391655
4304705,74577.5609531,1894.7980607321,1817.0637583688,18.4797105253,19.0354507309
4304713,33993.9704252,1614.565262603,1590.0646664922,18.8055662275,18.9434336493
4304804,26096.5799765,1677.3020572347,1378.0009235336,17.72953809,18.4109890903
4304853,9430.65342371,1913.0206981937,1966.6250906152,17.9520119113,18.5914635503
4304903,30816.1828316,1834.7034973524,1967.587448001,17.7838632868,18.3008274441
4304952,26919.363072,1840.7552726053,1899.5835964747,17.5211499223,18.1129206079
4305009,64904.1016281,1908.8776531146,1954.0481873116,19.6368061496,19.8484107961
4305108,188102.863471,1773.8345947266,1701.8520100912,16.7987232208,17.7431418101
4305116,15249.122226,1919.695130877,1901.6357509144,17.9811778793,18.6289214506
4305124,50374.8639594,1519.3653733495,1296.1160398011,17.9700591663,18.6668342244
4305132,17683.8795246,1783.7565694399,1862.9807971635,19.3214710162,19.2808719288
4305157,8223.37837879,1922.9676513672,1900.1658935547,19.6129570007,19.9448757172
4305173,36620.8435145,1548.6831776457,1272.4333626231,19.2036163575,19.2234719838
4305207,19596.483107,1892.9946062016,1818.6158408549,20.5629901775,20.468663828
4305306,76739.6475933,1920.9033013829,1822.4639490094,18.9460755022,19.3942400564
4305355,24579.0599019,1515.471283658,1520.3998948578,19.7892652896,19.6295860512
4305371,22575.4822901,1918.124491722,1893.1247432464,17.9499909416,18.5842209685
4305405,44133.9753744,1916.5051841552,1963.9602818915,19.4781681575,19.8331986123
4305439,22347.9505153,,,,
4305447,24894.4201881,1517.9656868608,1208.6697070036,18.903789867,18.9523140237
4305454,28245.6771744,,,,
4305504,31051.0991054,1843.5005333657,1932.2230192721,17.71998302,18.2619916388
4305587,6662.54448583,1700.0517578125,1467.171875,18.0151576996,18.6245288849
4305603,31998.9257028,1880.2140794728,1858.0521277922,18.5786206789,19.132404234
4305702,52044.8157979,1909.2465449758,1884.7343575187,19.1906859287,19.5875394424
4305801,22694.1603407,1928.292932441,1877.8879382428,19.3584560231,19.7712329344
4305835,12695.8318252,1791.0629882813,1742.5395507813,17.9664402008,18.5551967621
4305850,31021.3440241,1899.4238899709,1777.9221134802,18.4124821725,18.9829736282
4305871,17942.8530725,1905.8502021535,1933.215450904,19.6008131541,19.7903194189
4305900,54874.6863109,1910.2586478967,1901.5980466055,19.4453944887,19.8688099926
4305934,11824.421903,1674.8329892609,1327.0665408317,17.8462070002,18.4473309536
4305959,19660.3256042,1710.779660731,1354.1478171283,17.7045823882,18.2110086488
4305975,47840.0426768,1913.4677820569,1797.4307506805,18.23735272,18.7032763228
4306007,40322.1429235,1873.4354083538,1812.0549194838,19.8769366219,20.0844738666
4306056,76549.5901632,1502.3687881241,1185.660257569,18.8225898846,18.8976771882
4306072,10962.2735744,1940.4299473925,1915.7011247829,20.0980054658,20.3508799569
4306106,151700.084968,1869.9625244141,1874.461344401,19.1976464589,19.4185873667
4306130,18710.2930909,1954.2503832315,1871.1181382672,18.5947913981,19.4086956843
4306205,17500.9279656,1670.6016065811,1603.2792000001,18.7977065806,18.9440494065
4306304,19912.0042878,1839.2827686089,1927.4651594253,17.6654366092,18.2160476572
4306320,40160.222173,1900.1262207031,1876.3668212891,19.8734359741,20.1633205414
4306353,23860.0650585,1886.8817492535,1803.0114250975,20.7703034052,20.6201364536
4306379,66492.4805654,1682.8274356969,1748.9142981728,19.6677140809,19.5547128298
4306403,7488.20938179,1634.6416015625,1597.3256835938,18.3324432373,19.0838489532
4306429,25179.9230581,1910.3553672567,1877.3404204237,19.616467842,20.0242040331
4306452,15077.370119,1771.8324888471,1678.627570427,17.7449273853,18.2932002187
4306502,152597.967099,1515.0430297852,1210.4395141602,18.8048934937,18.8559989929
4306551,9074.27722009,,,,
4306601,569515.666255,1482.5806152344,1172.4622558594,18.4369205475,18.7443016052
4306700,12752.2445791,1782.939640839,1923.2586823256,19.5569202517,19.5139553968
4306734,28317.372339,1857.9473876953,1779.5966796875,20.2265396118,20.1868286133
4306759,12242.4305598,1747.4143017682,1540.9745925508,17.8623310794,18.4333492942
4306767,57929.4900629,1507.034391433,1479.5435017695,19.9352289586,19.7213621644
4306809,15817.6027663,1724.9293984326,1468.5590876334,17.8663257404,18.4406942856
4306908,374689.510524,1531.3151245117,1299.2004547119,18.4122934341,18.6780221462
4306924,8086.52161723,1933.5713552457,1876.8283744081,19.3099965173,19.734218432
4306932,61217.9759936,1897.1975097656,1919.5656738281,19.8415431976,19.9263687134
4306957,13456.7413587,1951.1647750427,1900.6772673751,18.9246916873,19.5932595432
4306973,17255.6296196,1938.3631999074,1787.2685075113,18.2073689064,18.866759149
4307005,48722.5745679,1930.7156552634,1902.2842178871,18.1762326139,19.0232972248
4307054,27091.7265326,1882.6374659934,1795.5798584573,18.2515932668,18.7738526555
4307104,194675.957256,1475.8486835673,1282.0266480354,18.0132981467,18.6569865622
4307203,32342.5753077,1953.1495051623,1958.109208728,19.1606540486,19.7603442193
4307302,40683.6902946,1916.4681052071,1894.2624432521,19.7175454948,20.1168489797
4307401,95420.9554138,1817.4792401394,1738.178210171,17.1322890395,17.6330999108
4307450,16515.1159395,1900.1262207031,1876.3668212891,19.8734359741,20.1633205414
4307500,87955.6858654,1845.3978325201,1933.14760028,18.2144583854,18.9821657501
4307559,11441.3781212,1936.8714592058,1806.9282254239,18.1813797264,18.83822029
4307609,6011.63649268,1634.6416015625,1597.3256835938,18.3324432373,19.0838489532
4307708,3115.89988563,1525.5786132813,1545.2329101563,19.9425201416,20.0091819763
4307807,20852.7637186,1651.5190545956,1511.5055199361,18.4383128932,18.8138419404
4307815,31455.0618801,1842.8328911573,1945.3386064982,19.0788876153,19.2958518044
4307831,46345.3175899,1894.5575752364,1919.4117831667,19.8130994757,19.887789959
4307864,15184.9254661,1743.4021822682,1499.1307303766,17.6703720945,18.1797656555
4307906,41185.926382,1707.0236640048,1317.9214624062,17.5873825541,18.2050113211
4308003,18914.2633184,1776.0469278945,1924.3444271015,19.5954589832,19.5456708741
4308052,16111.3408642,1953.0614013672,1957.0036621094,19.1596717834,19.7588863373
4308078,9488.65763041,1612.0856933594,1547.5270996094,18.7821311951,18.9676609039
4308102,10882.7367009,1688.1717557969,1464.0334990171,17.7052563315,18.4299984068
4308201,31191.7369098,1745.847975179,1488.7719448322,17.3038535914,17.979498612
4308250,19008.201676,1924.3155367227,1893.8913335398,18.0037413753,18.6473032293
4308300,65836.6637899,1849.117423727,1963.964216827,17.973362948,18.627893799
4308409,64539.6897733,1675.6230640001,1748.5106397068,19.3832263339,19.4264621068
4308433,10484.4533854,1770.4738769531,1662.3748779297,18.2597198486,18.7609596252
4308458,72611.9707415,1838.2818051809,1864.2173455561,18.9944998775,19.3341039226
4308508,29582.4727631,1939.4528918356,1914.1243548092,19.9514934001,20.3529717263
4308607,19092.6540379,1671.2674368281,1256.3434421057,17.7807723362,18.3472156693
4308656,87423.348801,1824.9027855886,1764.8517244763,20.7090210081,20.5540345937
4308706,23215.9355298,1921.9897460938,1907.3341064453,18.1709423065,18.9060878754
4308805,57648.1326298,1539.4125573516,1538.0452493304,19.4968676828,19.2707240842
4308854,20834.8382736,1847.3025092354,1883.6369892302,18.009558555,18.5083927894
4308904,32479.9090076,1930.6489117794,1889.7091256693,18.0764888836,18.730668059
4309001,94826.2354744,1894.4617919922,1877.4647827148,20.3374090195,20.1861543655
4309050,37142.3740846,1510.0565830213,1560.49468833,19.4504273789,19.6657536043
4309100,27093.5374846,1742.0465761562,1807.3456944769,16.4342732805,18.1609059784
4309126,14922.2910877,1943.5232628435,1948.0365018775,19.7678905137,20.0482154004
4309159,24430.4425917,1851.5371557479,1923.8321868042,18.6487417988,18.9763655728
4309209,52949.1781692,1517.4297743931,1552.9793845776,19.6564119132,19.8421077767
4309258,16960.2952332,1791.0678710938,1919.7799072266,17.4622650146,18.0388050079
4309308,42646.7735319,1510.8220007282,1447.2120142045,19.8999491743,19.6745957156
4309407,33706.8127527,1784.128706605,1738.246263334,17.7321614334,18.2769541556
4309506,32075.0742741,1887.3116781772,1829.9908244149,20.4879614328,20.3986225354
4309555,5462.62917943,1627.5367431641,1524.1330566406,18.5946464539,19.0426006317
4309571,13254.1827257,1849.6879340362,1915.1428106099,18.7871302905,19.0161080559
4309605,25400.9950033,1860.6668620913,1785.0931966437,20.1637532132,20.168367294
4309654,90728.6399869,1467.5899658203,1159.6541748047,18.0686807632,18.6098928452
4309704,14988.0749182,1883.0160669026,1851.6125502661,19.7365761286,20.0426610879
4309753,21521.0564436,1835.7205336625,1932.6429025898,19.2776244817,19.3434180465
4309803,39576.2098499,1858.9604130147,1903.4750951429,17.6396101301,18.2408226436
4309902,34263.9281704,1817.6588941026,1897.4077191039,17.3842808801,17.9832909712
4309951,34537.9598461,1866.7879559418,1926.4393513407,18.0283903148,18.6646874412
4310009,68358.8951281,1870.58509928,1850.1003776675,18.8554843628,19.2974395138
4310108,15531.1829642,1603.3687514547,1669.0257916858,17.8147439456,18.9445584716
4310207,76565.3104065,1918.6739501953,1940.9893798828,19.3615236282,19.6781377792
4310306,13211.6278508,1845.6380615234,1931.6665039063,17.9246330261,18.4854564667
4310330,4643.90189129,,,,
4310363,8419.63506631,1690.046240477,1430.7842347628,17.9602696153,18.5808809372
4310405,39698.9104805,1907.3099398068,1918.4752586758,19.9263013491,20.036924085
4310413,12643.3543022,1912.6069128971,1944.7491388965,19.7475950803,19.9721904961
4310439,68553.2721361,1762.0309021175,1667.0088943716,17.1384589393,17.8164751872
